intid,main_street,cross_street,main_suffix,cross_suffix,cross_prefix,main_prefix,longitude,latitude
 2158821482201,FARRINGTON,FIELDING,DR,WAY, , ,-85.8300933154758,38.1693459051139
 2158941898040,MARGUERITE,MOUNT HOLYOKE,DR,DR, , ,-85.859311455966,38.1688534552922
 2159006783169,BRICK KILN,INVICTA,LN,DR, , ,-85.8222113432193,38.1693374808649
 2159236774506,FORAKER,MATTERHORN,CIR,DR, , ,-85.8526848116909,38.1688400617507
 2159437377089,LANDRUM,WELLSWORTH,AVE,AVE, , ,-85.8370820286236,38.1687732413021
 2159690669753,HUNTERS POINT,FULL MOON,CIR,CT, , ,-85.8485185360497,38.1686064911834
 2159826213737,GRASTON,LANDRUM,AVE,AVE, , ,-85.8355070667941,38.1686972451256
 2159915886248,DETERMINE,SWAPS,LN,LN, , ,-85.8412640926966,38.1685973150964
 2160125728324,GLO JEAN,GREENBELT,WAY,HWY, , ,-85.8770920988331,38.1680839522912
 2160261596709,STEWART,UPPER HUNTERS,DR,TRCE, , ,-85.833556404423,38.1686616062552
 2160321976709,FEYS,UPPER HUNTERS,CT,TRCE, , ,-85.831564232144,38.1686167065443
 2160439464189,LORENE,MARGUERITE,AVE,DR, , ,-85.8584548664491,38.1682280078349
 2160502588033,ALPS,MOUNT BLANC,RD,RD, , ,-85.8563218817655,38.1682266723955
 2160722016709,FIELDING,UPPER HUNTERS,WAY,TRCE, , ,-85.830131012962,38.1685791401863
 2160816126709,DIXIE,UPPER HUNTERS,HWY,TRCE, , ,-85.828483621721,38.1685515779809
 2160927795832,HACKEL,SANTA FE,DR,TRL, , ,-85.8757298169601,38.168711456856
 2161025725832,GLO JEAN,SANTA FE,WAY,TRL, , ,-85.8762024461109,38.1677949342767
 2161126212622,GRASTON,GRASTON,AVE,CT, , ,-85.8353176739924,38.1682877681414
 2161126216709,GRASTON,UPPER HUNTERS,AVE,TRCE, , ,-85.8353176739924,38.1682877681414
 2161126226709,GRASTON,UPPER HUNTERS,CT,TRCE, , ,-85.8353176739924,38.1682877681414
 2161245064681,MATTERHORN,MOUNT HOWARD,DR,CT, , ,-85.8531926233617,38.1680269171211
 2161402307089,AVALON,WELLSWORTH,ST,AVE, , ,-85.837132874022,38.1680944375944
 2161602588029,ALPS,MOUNT MARCY,RD,RD, , ,-85.8553404993724,38.1677576658095
 2161731693826,INVICTA,LESABRE,DR,DR, , ,-85.8226828055066,38.1681951314187
 2161927797451,HACKEL,CROCKETT,DR,DR, , ,-85.8734313156563,38.1676278054648
 2162290679328,TRAPPERS RIDGE,RED DAWN,CIR,DR, , ,-85.8466460271728,38.1676748701615
 2162339464288,LORENE,MCGEE,AVE,DR, , ,-85.8590879273319,38.1674578250982
 21624E189E190,FEYWOOD,NIGHT ACRES,ST,LN, , ,-85.890594524465,38.1672059057886
 2162641898033,MARGUERITE,MOUNT BLANC,DR,RD, , ,-85.8568949009111,38.1674343271498
 2162815884932,DETERMINE,PADDOCK,LN,LN, , ,-85.8416745947968,38.1675643756133
 2162815887072,DETERMINE,WEBER,LN,LN, , ,-85.8416745947968,38.1675643756133
 2162849327072,PADDOCK,WEBER,LN,LN, , ,-85.8416745947968,38.1675643756133
 2163067097089,UPPER HUNTERS,WELLSWORTH,TRCE,AVE, , ,-85.8368206370882,38.1676153985541
 2163144946641,MURRAY,TERRY,LN,RD, , ,-85.8677656750332,38.1699550408156
 2163239694494,LOWER HUNTERS,MURRAY,TRCE,LN, , ,-85.8703486836889,38.1670630979403
 2163239697465,LOWER HUNTERS,MARAVIAN,TRCE,DR, , ,-85.8703486836889,38.1670630979403
 2163244947465,MURRAY,MARAVIAN,LN,DR, , ,-85.8703486836889,38.1670630979403
 2163302584506,ALPS,MATTERHORN,RD,DR, , ,-85.8536958120547,38.1672215545668
 2163416405832,DON BON,SANTA FE,CT,TRL, , ,-85.8766769039289,38.1668829328668
 2163570729066,WEBER,HUNTERS POINT,LN,CIR, , ,-85.8412967693026,38.1671894919404
 2163616806709,DOYLE,UPPER HUNTERS,DR,TRCE, , ,-85.8386092449144,38.1671813208875
 2163721986709,FEYS,UPPER HUNTERS,DR,TRCE, , ,-85.8395758310733,38.1671182029078
 2163890669550,HUNTERS POINT,HUNTERS POINT,CIR,CT, , ,-85.8509216035735,38.1668910017183
 2163990669067,HUNTERS POINT,TRAPPERS RIDGE,CIR,CIR, , ,-85.8467355264834,38.1668988057205
 2164090669067,HUNTERS POINT,TRAPPERS RIDGE,CIR,CIR, , ,-85.8451899209965,38.1669109398533
 2164139464259,LORENE,MAVIS,AVE,CT, , ,-85.8597385263341,38.1666751234935
 2164367097072,UPPER HUNTERS,WEBER,TRCE,LN, , ,-85.8409976257857,38.1669126632099
 2164803499957,BAGBY,DIONE,WAY,AVE, , ,-85.8614441894719,38.1663704061809
 2165041894506,MARGUERITE,MATTERHORN,DR,DR, , ,-85.8539759594033,38.1664378878807
 216537465D556,MARAVIAN,HUNTERS CREEK,DR,BLVD, , ,-85.8709569810063,38.1660463965503
 2165590669552,HUNTERS POINT,BOWMONT,CIR,CT, , ,-85.8503986258739,38.1663244666194
 2165600395832,ALAMO,SANTA FE,CT,TRL, , ,-85.8771671370979,38.1659380092495
 2165741894477,MARGUERITE,MOUNT EVEREST,DR,DR, , ,-85.8526214801871,38.166262794142
 2165801794288,ARVIS,MCGEE,DR,DR, , ,-85.8566499031988,38.1662061784374
 216609047D569,REE,WILKE FARM,DR,AVE, , ,-85.8629207724735,38.1660895602324
 2166103493946,BAGBY,LORENE,WAY,AVE, , ,-85.8604275545955,38.1658611616069
 2166390679068,TRAPPERS RIDGE,TRACKERS,CIR,WAY, , ,-85.8464974125877,38.1659962544491
 2166606096818,BONNYVILLE,VALIANT,BLVD,DR, , ,-85.8271617866212,38.1662315578004
 2166706091612,BONNYVILLE,DIXIE,BLVD,HWY, , ,-85.8293238583805,38.1669560778825
 2166826459066,GREENVIEW,HUNTERS POINT,DR,CIR, , ,-85.8485036177507,38.1659104629072
 2166942886154,MCGEE,STERLING,DR,DR, , ,-85.855719573614,38.1657834191883
 2167041894561,MARGUERITE,NIGEL,DR,DR, , ,-85.8516392409524,38.1657920522851
 2167190479957,REE,DIONE,DR,AVE, , ,-85.8620584606911,38.1656374573429
 2167306095722,BONNYVILLE,MALIBU,BLVD,CT, , ,-85.8265598778483,38.1659742345576
 2167539698340,LOWER HUNTERS,JEFFREY,TRCE,DR, , ,-85.8664685555528,38.1652642359219
 2167606093826,BONNYVILLE,LESABRE,BLVD,DR, , ,-85.8259275877411,38.1657041015158
 2167715864189,DERRICK,MARGUERITE,DR,DR, , ,-85.8507501822586,38.165365940757
 2167909688110,CARMACK,FLUHR,CT,LN, , ,-85.8400079229207,38.1654412790053
 2168042884506,MCGEE,MATTERHORN,DR,DR, , ,-85.8544867788762,38.165230409225
 2168190479048,REE,REE,DR,CT, , ,-85.8611207704644,38.1651387590564
 2168309681680,CARMACK,DOYLE,CT,DR, , ,-85.8386127488482,38.165351460059
 2168458327465,SANTA FE,MARAVIAN,TRL,DR, , ,-85.8777839013159,38.1647408751759
 2168626459551,GREENVIEW,GREENVIEW,DR,CT, , ,-85.8482400401505,38.1651359733289
 2168864066818,TEMPEST,VALIANT,WAY,DR, , ,-85.8277516544356,38.1653602578311
 2169039696641,LOWER HUNTERS,TERRY,TRCE,RD, , ,-85.865547920733,38.1648102203728
 2169167098110,UPPER HUNTERS,FLUHR,TRCE,LN, , ,-85.8426649805358,38.1650738729741
 216916709E144,UPPER HUNTERS,CRONIN FARM,TRCE,DR, , ,-85.8426649805358,38.1650738729741
 216918110E144,FLUHR,CRONIN FARM,LN,DR, , ,-85.8426649805358,38.1650738729741
 2169206093169,BONNYVILLE,INVICTA,BLVD,DR, , ,-85.8248890507901,38.1652555255624
 2169435924189,KRAUSE,MARGUERITE,AVE,DR, , ,-85.8497341592205,38.1648803696754
 2169901666709,ARLONE,UPPER HUNTERS,CT,TRCE, , ,-85.843480275438,38.1646365667956
 2170026454189,GREENVIEW,MARGUERITE,DR,DR, , ,-85.8486789495304,38.164391808096
 2170201790349,ARVIS,BAGBY,DR,WAY, , ,-85.8578324989414,38.16419262061
 2170331696406,INVICTA,TEMPEST,DR,WAY, , ,-85.825567554998,38.1644604551021
 2170474517465,CROCKETT,MARAVIAN,DR,DR, , ,-85.8753064096025,38.1637768270184
 2170539699047,LOWER HUNTERS,REE,TRCE,DR, , ,-85.8603728850213,38.163962146929
 2170639696541,LOWER HUNTERS,TRIPLETT,TRCE,DR, , ,-85.8631552624972,38.1638798032924
 217086541D718,TRIPLETT,TRIPLETT,DR,CT, , ,-85.8631766269944,38.1635884253873
 2170944775575,MOUNT EVEREST,RODDY,DR,RD, , ,-85.8541180457885,38.1636933518153
 2171215072645,DARRELL,GREENVIEW,DR,DR, , ,-85.8491369486341,38.1636065706449
 217137465D556,MARAVIAN,HUNTERS CREEK,DR,BLVD, , ,-85.8713052333749,38.1632357558359
 217137465D934,MARAVIAN,HUNTERS CHASE,DR,LN, , ,-85.8713052333749,38.1632357558359
 21713D556D934,HUNTERS CREEK,HUNTERS CHASE,BLVD,LN, , ,-85.8713052333749,38.1632357558359
 2171401668557,ARLONE,KRAUSE,CT,DR, , ,-85.8456479070583,38.1635071581548
 2171516803243,DOYLE,POWDER HORN,DR,DR, , ,-85.8380467168621,38.1635054943827
 2171645615575,NIGEL,RODDY,DR,RD, , ,-85.8531727811428,38.1632615947785
 2171815061507,DARRELL,DARRELL,CT,DR, , ,-85.8480941711935,38.163227605442
 2172116804397,DOYLE,MILNER,DR,RD, , ,-85.8352006822058,38.1633007171128
 2172367098557,UPPER HUNTERS,KRAUSE,TRCE,DR, , ,-85.8444986578866,38.1629713538889
 2172415865575,DERRICK,RODDY,DR,RD, , ,-85.8522815804081,38.1628359537092
 2172616213243,DOE RUN,POWDER HORN,RD,DR, , ,-85.8381573701457,38.1623802661574
 2172811321524,CHRISTIE,DAWN,AVE,DR, , ,-85.8253406463662,38.1624969041798
 2172811324353,CHRISTIE,MEYERS,AVE,LN, , ,-85.8253406463662,38.1624969041798
 2172815244353,DAWN,MEYERS,DR,LN, , ,-85.8253406463662,38.1624969041798
 2172916124353,DIXIE,MEYERS,HWY,LN, , ,-85.8303099157447,38.1649262797445
 2173027576709,FLINTLOCK,UPPER HUNTERS,DR,TRCE, , ,-85.8449836795322,38.1616720043167
 2173143977543,MILNER,ZAYRE,RD,RD, , ,-85.8354099819305,38.1616723261732
 2173383408343,JEFFREY,JULIE KAYS,DR,WAY, , ,-85.8680469069557,38.1611365344178
 2173527573025,FLINTLOCK,HUNTERS GROVE,DR,RD, , ,-85.843630031258,38.1613908042896
 2173527576365,FLINTLOCK,TAHIA,DR,DR, , ,-85.843630031258,38.1613908042896
 2173530256365,HUNTERS GROVE,TAHIA,RD,DR, , ,-85.843630031258,38.1613908042896
 2173616126527,DIXIE,TRENT,HWY,AVE, , ,-85.8317386016343,38.1620600696279
 2173826453592,GREENVIEW,KRAUSE,DR,AVE, , ,-85.8504992500229,38.1612752957409
 2173932435135,POWDER HORN,POWDER HORN,DR,CT, , ,-85.8382810237374,38.1613925258225
 2174107502757,BUCKSKIN,FLINTLOCK,PL,DR, , ,-85.8425841599561,38.1613043286545
 2174301791562,ARVIS,DELLROSE,DR,DR, , ,-85.8586480034846,38.1619020799997
 2174401796384,ARVIS,TARKINGTON,DR,WAY, , ,-85.8590956020937,38.1610257114694
 2174527573025,FLINTLOCK,HUNTERS GROVE,DR,RD, , ,-85.8415269644519,38.1612170540994
 2174766418343,TERRY,JULIE KAYS,RD,WAY, , ,-85.8667685756485,38.1607852056318
 2174816212757,DOE RUN,FLINTLOCK,RD,DR, , ,-85.8404519133642,38.1611285544169
 2175022442757,FLINTLOCK,FLINTLOCK,CIR,DR, , ,-85.8397318020267,38.1610459362091
 2175220076384,LEGLER,TARKINGTON,DR,WAY, , ,-85.8580662369496,38.1606838129665
 2175316123599,DIXIE,KURZ,HWY,WAY, , ,-85.8321205665249,38.1612298401346
 2175428423599,HASTY,KURZ,WAY,WAY, , ,-85.830884046986,38.1608334387618
 2175556006365,RONNIE,TAHIA,AVE,DR, , ,-85.8437594641206,38.160630331818
 2175641926709,MARIAN,UPPER HUNTERS,DR,TRCE, , ,-85.8454129345015,38.1605665311341
 2175827573243,FLINTLOCK,POWDER HORN,DR,DR, , ,-85.8383821169475,38.1605664456457
 2175905445600,BLACK OAK,RONNIE,LN,AVE, , ,-85.8425135145439,38.160504349072
 2176016212757,DOE RUN,FLINTLOCK,RD,DR, , ,-85.8366307041737,38.1604262685936
 2176127574397,FLINTLOCK,MILNER,DR,RD, , ,-85.8354557564026,38.1603815658359
 2176309712757,CARNAE,FLINTLOCK,CT,DR, , ,-85.8348736804475,38.1603475072446
 2176445716541,NOAH,TRIPLETT,DR,DR, , ,-85.8646770239144,38.1599378880684
 2176545716641,NOAH,TERRY,DR,RD, , ,-85.866993643714,38.1600737585942
 2176719783599,EUGENE,KURZ,WAY,WAY, , ,-85.8294957646987,38.1604156491144
 2176812124571,COLE,NOAH,AVE,DR, , ,-85.8637200238944,38.1598792951311
 2176915622672,DELLROSE,GRANDMEADOW,DR,LN, , ,-85.8606742736496,38.1598619151973
 2177216793599,DOWNS,KURZ,CT,WAY, , ,-85.8286396811478,38.160157401495
 2177316122757,DIXIE,FLINTLOCK,HWY,DR, , ,-85.832696607987,38.1600474956471
 2177526727185,GRANDMEADOW,NOAH,LN,CT, , ,-85.8620752178226,38.1595484338427
 2177712126641,COLE,TERRY,AVE,RD, , ,-85.8673267707444,38.1590212825298
 2177801791562,ARVIS,DELLROSE,DR,DR, , ,-85.8601311208656,38.1589941553061
 2178000114728,ACORN,OAK LEA,WAY,DR, , ,-85.8393668349364,38.1591090923345
 2178241926709,MARIAN,UPPER HUNTERS,DR,TRCE, , ,-85.8465710943673,38.158935175818
 2178417485698,DEADY,REBECCA,DR,LN, , ,-85.8705360152902,38.1585333617109
 2178724535090,GABRIEL,PLANET,DR,DR, , ,-85.8531898173459,38.1592814188101
 2178824534339,GABRIEL,MERCURY,DR,DR, , ,-85.8535867181323,38.158489535338
 2179005447164,BLACK OAK,WHITE OAK,LN,LN, , ,-85.8429202521838,38.1586101371727
 2179263308025,STANA,MAYNA,DR,DR, , ,-85.8689274959992,38.1582113586843
 2179401795651,ARVIS,ROYSTER,DR,WAY, , ,-85.8604125808065,38.1582743046556
 2179609711636,CARNAE,DONALD,CT,DR, , ,-85.8354408283563,38.1585601950491
 2179836685651,EVERTON,ROYSTER,DR,WAY, , ,-85.8591690204672,38.1582327623251
 2179916364513,DONALD,NALL,DR,AVE, , ,-85.8380557867036,38.1589235415597
 2180034615651,CADY,ROYSTER,DR,WAY, , ,-85.8582048439283,38.15820228878
 2180343396847,MERCURY,VENUS,DR,DR, , ,-85.8525348322787,38.1580698822213
 2180456986633,REBECCA,TRENA,LN,TRL, , ,-85.8714871919641,38.1576681372801
 2180647287164,OAK LEA,WHITE OAK,DR,LN, , ,-85.8397731412524,38.1581040232715
 2180739696709,LOWER HUNTERS,UPPER HUNTERS,TRCE,TRCE, , ,-85.8476904566373,38.1578358620362
 2180839696012,LOWER HUNTERS,SKY BLUE,TRCE,AVE, , ,-85.8493385319134,38.1586366075855
 2180943395090,MERCURY,PLANET,DR,DR, , ,-85.8512526553751,38.1574194187813
 2181102062458,ASTRAL,GALAXIE,DR,DR, , ,-85.8558348109107,38.1572386688974
 2181224532458,GABRIEL,GALAXIE,DR,DR, , ,-85.8543536591334,38.1569704173242
 2181339696365,LOWER HUNTERS,TAHIA,TRCE,DR, , ,-85.8445022626512,38.1571071836717
 2181443396012,MERCURY,SKY BLUE,DR,AVE, , ,-85.850279943312,38.157000375255
 2181529073969,HESS,LOWER HUNTERS,RD,TRCE, , ,-85.8433064403729,38.1570011781175
 2181607583969,BUNGALOW,LOWER HUNTERS,DR,TRCE, , ,-85.8421944874947,38.1569122552853
 2181816083969,DISTLER,LOWER HUNTERS,LN,TRCE, , ,-85.8401137115989,38.1567578312813
 2181816084728,DISTLER,OAK LEA,LN,DR, , ,-85.8401137115989,38.1567578312813
 2181839694728,LOWER HUNTERS,OAK LEA,TRCE,DR, , ,-85.8401137115989,38.1567578312813
 2181939694513,LOWER HUNTERS,NALL,TRCE,AVE, , ,-85.8386849590101,38.1565562983402
 2182018522458,ECLIPSE,GALAXIE,DR,DR, , ,-85.8531915416716,38.156243654677
 2182160126847,SKY BLUE,VENUS,AVE,DR, , ,-85.8507103286893,38.1561289137678
 2182216123969,DIXIE,LOWER HUNTERS,HWY,TRCE, , ,-85.8345669873011,38.1561302304832
 2182324586012,GALAXIE,SKY BLUE,DR,AVE, , ,-85.8512035709111,38.155131016682
 2182735406587,KERRICK,TWIN,LN,DR, , ,-85.8398147514157,38.1542417432124
 2182825812907,GOEPPER,HESS,RD,RD, , ,-85.8439381855745,38.1541052643503
 2183007582581,BUNGALOW,GOEPPER,DR,RD, , ,-85.8427747882198,38.1540674306985
 2183216123540,DIXIE,KERRICK,HWY,LN, , ,-85.8357893461156,38.1533745923258
 2183322282907,FISTER,HESS,CT,RD, , ,-85.8441532937768,38.1531672708516
 2183726742907,GUY,HESS,DR,RD, , ,-85.8442928393442,38.1522149640155
 2184009348433,CANE RUN,DISTRIBUTION,RD,DR, , ,-85.8957236667141,38.1510656645283
 2184183248433,GREENBELT,DISTRIBUTION,HWY,DR, , ,-85.8861209969043,38.1506153467234
 2184312411479,COLUMBIA,DAISY,AVE,AVE, , ,-85.8497357151361,38.1508791498636
 2184512413530,COLUMBIA,KENTUCKY,AVE,AVE, , ,-85.848070012017,38.1508080265971
 2184604621241,BEECHLAND,COLUMBIA,AVE,AVE, , ,-85.8462075197071,38.1506974838545
 2184813186425,CRAWFORD,TEXTILE,AVE,AVE, , ,-85.8382546153451,38.1502300695693
 2184913181612,CRAWFORD,DIXIE,AVE,HWY, , ,-85.8371290007683,38.1500712345914
 2185014795155,DAISY,PRINCETON,AVE,AVE, , ,-85.8498960375407,38.1491027468926
 2185135305155,KENTUCKY,PRINCETON,AVE,AVE, , ,-85.8482211909574,38.1490259807975
 2185204625155,BEECHLAND,PRINCETON,AVE,AVE, , ,-85.8463341502243,38.1489474916549
 2185526242653,GRAY,GREENWOOD,LN,RD, , ,-85.8890204059603,38.1473939426986
 2185626533204,GREENWOOD,TEXLYN,RD,CT, , ,-85.8883558348307,38.1473726371731
 2185818602785,EDENROC,HALLMARK,LN,DR, , ,-85.8778115585577,38.1474660360128
 2186018606126,EDENROC,STANHOPE,LN,CT, , ,-85.8768774104862,38.1471378544569
 2186214253530,CUTNEK,KENTUCKY,CT,AVE, , ,-85.8478506024542,38.1474342586215
 2186326538324,GREENWOOD,GREENBELT,RD,HWY, , ,-85.8864171333817,38.1469475348357
 2186418605709,EDENROC,RUTLEDGE,LN,RD, , ,-85.8806810625045,38.1473001357952
 2186514795389,DAISY,RAILROAD,AVE,AVE, , ,-85.8500584012008,38.1472657493501
 2186618607001,EDENROC,WALDWICK,LN,CT, , ,-85.8766706907599,38.1468567163169
 2186735308055,KENTUCKY,MELINDA,AVE,AVE, , ,-85.847672580042,38.147127465075
 2186804625389,BEECHLAND,RAILROAD,AVE,AVE, , ,-85.8464947824066,38.1471182414895
 2186804628055,BEECHLAND,MELINDA,AVE,AVE, , ,-85.8464947824066,38.1471182414895
 2186853898055,RAILROAD,MELINDA,AVE,AVE, , ,-85.8464947824066,38.1471182414895
 2187015891860,DEVEREAUX,EDENROC,LN,LN, , ,-85.8762098294117,38.1464657996284
 2187015894258,DEVEREAUX,MAURER,LN,LN, , ,-85.8762098294117,38.1464657996284
 2187018604258,EDENROC,MAURER,LN,LN, , ,-85.8762098294117,38.1464657996284
 2187133885389,JULY,RAILROAD,CT,AVE, , ,-85.8487740982136,38.146728381985
 2187414243530,CHISMOOR,KENTUCKY,CT,AVE, , ,-85.8479449345755,38.1466228506575
 2187615897152,DEVEREAUX,WHIPPANY,LN,CT, , ,-85.8756508412592,38.1462165794502
 2187835305389,KENTUCKY,RAILROAD,AVE,AVE, , ,-85.8483663735755,38.146334878018
 2188299109911,GREEN CREEK,GREEN CREEK,PL,CT, , ,-85.8877742005442,38.1455701819608
 2188332049910,TEXLYN,GREEN CREEK,CT,PL, , ,-85.8885309835523,38.1454320259766
 2188615897320,DEVEREAUX,WYCKOFF,LN,CT, , ,-85.8754758040714,38.1455231385261
 2188714796839,DAISY,VASSAR,AVE,AVE, , ,-85.8501950736573,38.1456749416097
 2188826535709,GREENWOOD,RUTLEDGE,RD,RD, , ,-85.8829251481379,38.1451873145542
 2188935306839,KENTUCKY,VASSAR,AVE,AVE, , ,-85.8485408012013,38.1455880288115
 2189004626839,BEECHLAND,VASSAR,AVE,AVE, , ,-85.8466358726935,38.145534248032
 2189126537111,GREENWOOD,WESTBROOK,RD,RD, , ,-85.8812614067807,38.1449772561759
 2189226534608,GREENWOOD,NORWICH,RD,BLVD, , ,-85.8761459340345,38.1448141352907
 2189315892653,DEVEREAUX,GREENWOOD,LN,RD, , ,-85.8754540215153,38.1448062178985
 2189402323204,BROOK GARDEN,TEXLYN,PL,CT, , ,-85.8885461174986,38.1446015907737
 2189800000582,NO STREET NAME,BLUE WING, ,DR, , ,-85.8920342108537,38.1439222239777
 2190004134608,BATSON,NORWICH,CT,BLVD, , ,-85.8762102795363,38.1439786573808
 2190202403204,GLEN ECHO,TEXLYN,PL,CT, , ,-85.888270153284,38.1436067771052
 2190414792653,DAISY,GREENWOOD,AVE,RD, , ,-85.8503564832487,38.1439817737655
 2190526534516,GREENWOOD,NANCY,RD,LN, , ,-85.8507555692785,38.1439919647782
 2190700000934,NO STREET NAME,CANE RUN, ,RD, , ,-85.8967911478361,38.1433697958727
 2190826533530,GREENWOOD,KENTUCKY,RD,AVE, , ,-85.8486866081384,38.1438952493224
 2190926535395,GREENWOOD,RALSTON,RD,AVE, , ,-85.8479970856383,38.1438581030712
 2191000000582,NO STREET NAME,BLUE WING, ,DR, , ,-85.8920571895032,38.1432263537387
 2191104621927,BEECHLAND,ELNORA,AVE,AVE, , ,-85.846804791002,38.1438082801166
 2191104622653,BEECHLAND,GREENWOOD,AVE,RD, , ,-85.846804791002,38.1438082801166
 2191119272653,ELNORA,GREENWOOD,AVE,RD, , ,-85.846804791002,38.1438082801166
 2191213347111,CRESTON,WESTBROOK,DR,RD, , ,-85.8817759603352,38.1432848411979
 2191526535664,GREENWOOD,RUSSELL,RD,AVE, , ,-85.8456440257988,38.1437581818037
 2191626533975,GREENWOOD,LUCILLE,RD,AVE, , ,-85.8452930372212,38.1437451800065
 2191812616399,CONNIE,TEAROSE,DR,DR, , ,-85.8743738249879,38.1432475169661
 2192013342155,CRESTON,FAXON,DR,CT, , ,-85.8787083731388,38.1431160795969
 2192113343514,CRESTON,KENHURST,DR,DR, , ,-85.8776148546384,38.1430861164813
 2192202743204,RIVER FIELD,TEXLYN,DR,CT, , ,-85.8883478865859,38.1428872813689
 2192313344608,CRESTON,NORWICH,DR,BLVD, , ,-85.8762644142781,38.1430474187886
 2192502748324,RIVER FIELD,GREENBELT,DR,HWY, , ,-85.8869089028102,38.1427945855219
 2192609344194,CANE RUN,MARIE ANNA,RD,DR, , ,-85.8969179308728,38.1426395312863
 2192741946508,MARIE ANNA,TOMMIE,DR,CT, , ,-85.8958052187054,38.1425626194344
 2192841944197,MARIE ANNA,MARIETTA,DR,CT, , ,-85.8945941955046,38.1425300589209
 2192907834194,BURRICE,MARIE ANNA,CT,DR, , ,-85.8933396577044,38.1424929734759
 2193005824194,BLUE WING,MARIE ANNA,DR,DR, , ,-85.8920859804491,38.1424606241269
 2193141945406,MARIE ANNA,RANDY,DR,CT, , ,-85.8908451226216,38.1424220490055
 2193232044194,TEXLYN,MARIE ANNA,CT,DR, , ,-85.888350809496,38.1424141647781
 2193341944522,MARIE ANNA,NANNETTE,DR,CT, , ,-85.8894871013597,38.1423830893353
 2193412614580,CONNIE,NORBERT,DR,CT, , ,-85.8744740853692,38.1424425233971
 2193503857111,BARFIELD,WESTBROOK,RD,RD, , ,-85.8821145744346,38.1423346357802
 2193603734516,BARBARA,NANCY,AVE,LN, , ,-85.8508956870521,38.1427407511088
 2193903732703,BARBARA,GERALD,AVE,AVE, , ,-85.849822994647,38.1426727733372
 2194303853514,BARFIELD,KENHURST,RD,DR, , ,-85.8776588664506,38.1421002091378
 2194606442891,BRAMBLE,HEPATICA,LN,DR, , ,-85.8534361840762,38.1420992629017
 2194700990644,ALYSSUM,BRAMBLE,DR,LN, , ,-85.8522597626919,38.1420520208079
 2195008247111,BARBROOK,WESTBROOK,RD,RD, , ,-85.8824686861598,38.1413844697172
 2195208244608,BARBROOK,NORWICH,RD,BLVD, , ,-85.8763754125791,38.1412165733524
 2195408243514,BARBROOK,KENHURST,RD,DR, , ,-85.8777097740871,38.1411099587194
 2195925786641,GOALBY,TERRY,DR,RD, , ,-85.8725313776787,38.1408627198996
 2196006702578,BREWER,GOALBY,DR,DR, , ,-85.8713201100146,38.140735893209
 2196121703093,FENNEL,MANGO,CT,DR, , ,-85.8563577235539,38.1415652087278
 2196230936486,MANGO,THYME,DR,CT, , ,-85.8566102833941,38.1408737984039
 2196623506196,FURY,STUART,WAY,AVE, , ,-85.8451811962871,38.1402466889485
 2196998409841,MILLER PARK,RIDGE PARK,DR,CT, , ,-85.8757451967615,38.1397789101965
 2197101705707,ARNOLDTOWN,RICA,RD,RD, , ,-85.8217682053913,38.140531081198
 2197398409842,MILLER PARK,GREEN PARK,DR,CT, , ,-85.8746847969594,38.1397542124097
 2197483249899,GREENBELT,GLOBAL,HWY,DR, , ,-85.887533081531,38.1395055278976
 2197509349899,CANE RUN,GLOBAL,RD,DR, , ,-85.8972999482919,38.1398442038196
 2197635149840,KENHURST,MILLER PARK,DR,DR, , ,-85.877712839944,38.1396609615722
 2197766419840,TERRY,MILLER PARK,RD,DR, , ,-85.8727434731531,38.1397036774278
 2197830934151,MANGO,MANGO,DR,CT, , ,-85.8569584633034,38.1399001730413
 219819840D212,MILLER PARK,DALTON RIDGE,DR,PL, , ,-85.8812857025314,38.139567584923
 2198303619840,KRYSTLE RIDGE,MILLER PARK,PL,DR, , ,-85.8800978049977,38.1395449877054
 2198406700998,BREWER,CASPER,DR,DR, , ,-85.8715041301604,38.1396700258438
 2198603799840,JENNIFER RIDGE,MILLER PARK,PL,DR, , ,-85.878879203097,38.1395140735545
 2198941874188,MARGO,MARGO,AVE,CT, , ,-85.8486484940317,38.1398472522715
 2199004814516,BELMONT,NANCY,AVE,LN, , ,-85.8512578022469,38.1397829702065
 2199233376535,JESSAMINE,TRILLIUM,LN,DR, , ,-85.8658941072431,38.1395750186329
 2199309353337,CANNA,JESSAMINE,DR,LN, , ,-85.8671027834322,38.1396466579253
 2199412433337,COLUMBINE,JESSAMINE,DR,LN, , ,-85.8646898863247,38.1395042286492
 2199533373361,JESSAMINE,JONQUIL,LN,DR, , ,-85.8634803470926,38.1394345949999
 2199633375107,JESSAMINE,POINSETTIA,LN,DR, , ,-85.8622753110571,38.1393577801246
 2199741876196,MARGO,STUART,AVE,AVE, , ,-85.8456752107035,38.1395200660495
 2199804812703,BELMONT,GERALD,AVE,AVE, , ,-85.8500267940142,38.1394355823431
 2200009723337,CARNATION,JESSAMINE,DR,LN, , ,-85.8610724745185,38.1392849597305
 2200214753337,DAFFODIL,JESSAMINE,DR,LN, , ,-85.8598640040199,38.1392129771842
 2200304811208,BELMONT,COFER,AVE,AVE, , ,-85.8489157458126,38.1393445964255
 2200304814187,BELMONT,MARGO,AVE,AVE, , ,-85.8489157458126,38.1393445964255
 2200312084187,COFER,MARGO,AVE,AVE, , ,-85.8489157458126,38.1393445964255
